Timestamp,Month,Month in Number,Day in Number,Year,Week,Platform,Pipeline Name,Table Name,Pipeline Type,Source System,Source Layer,Target Layer,Run Type,Schedule,Duration,Status,Owner,Remarks,Assigned to
3/3/2026,March,3,03,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:11:39,Success,GDO,,
3/3/2026,March,3,03,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:12:36,Success,GDO,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:50,Success,Blazeclan,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:27,Success,Blazeclan,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:42,Success,Blazeclan,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:41,Success,Blazeclan,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/3/2026,March,3,03,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:12,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:30,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:16:08,Failed,TM,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:51,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:08,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:30:05,Success,TM,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:13:39,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:38,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:45,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:07:04,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:58,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:33,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:13:48,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:54,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:40,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:12:37,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:40,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:13:09,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:18,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:12,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:11:12,Success,DXC,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:10:15,Success,DXC,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:09:06,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:54,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:14:10,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:15:39,Success,TM,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:15:00,Success,TM,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:00,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),0:11:55,Success,GDO,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:18:23,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:13:23,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:16:34,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:21:56,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:17:36,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:39,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:11:27,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:11:52,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:13,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:10:24,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),0:32:15,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),0:11:47,Success,TA,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:33,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:46,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:48,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:46,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:11:18,Success,GDO,,
3/4/2026,March,3,04,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:12:04,Success,GDO,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:51,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:44,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:15,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:29,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:12:06,Success,Blazeclan,,
3/4/2026,March,3,04,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:30,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:11:39,Failed,TM,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:56,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:22:46,Success,TM,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:14:22,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:35,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:51,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:19:04,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:45,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:54,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:13:00,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:54,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:56,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:13:05,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:50,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:14:12,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:21,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:37,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:11:05,Success,DXC,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:11:01,Success,DXC,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:10:57,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:14:46,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:16:07,Success,TM,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:15:37,Success,TM,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:22,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,Daily Run - Freedompay,,,,,,Scheduled,Daily (10:00 AM),0:11:52,Success,GDO,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:14:21,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:13:10,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:16:11,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:20:33,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:20:07,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:39,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:01,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:06,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-tender-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:12:35,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-items-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:10:53,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-deactivation-workflow,,Batch,Okya,,Silver,Scheduled,Daily (12:00 PM),0:38:52,Failed,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-gold-archive-tables-job,,Batch,"Tillster, Okya",,Gold,Scheduled,Daily (12:30 PM),0:11:47,Success,TA,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:22,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:20,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:50,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,fdh_workflow_gemm_trademarketinggroup,,,,,,Scheduled,Daily (5:00 PM),0:11:44,Success,GDO,,
3/5/2026,March,3,05,2026,Week 2,Databricks,fdh-workflow-gemm_storevisitresponses,,,,,,Scheduled,Daily (5:00 PM),0:12:59,Success,GDO,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:41,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:49,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:05,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:03,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:27:47,Success,Blazeclan,,
3/5/2026,March,3,05,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:35,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:09,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-digital-performance,,,,,,Scheduled,Daily (12:30 AM) ,0:11:10,Failed,TM,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:26,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:54,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-braze,,,,,,Scheduled,Daily (2:00 AM),0:23:35,Success,TM,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Scheduled,Daily (2:00 AM),0:37:05,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Manual Re-run,Daily (2:00 AM),0:13:45,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-bronze,,Streaming,QMAI,,Bronze,Manual Re-run,Daily (2:00 AM),0:15:05,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:36,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver-product_goods,,,,,,Scheduled,Daily (3:00 AM),0:08:33,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qmai-silver,,Batch,QMAI,,Silver,Scheduled,Daily (3:00 AM),0:06:54,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:57,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:59,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-ironman-rdbms,,,,,,Scheduled,Daily (5:30 AM),0:12:50,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:46,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:47,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya-silver,,,,,,Scheduled,Daily (7:24 AM),0:12:49,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:03,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-qualtrics-api,,,,,,Scheduled,Daily (8:23 AM),0:13:21,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-okya-api,,Batch,Okya,,Bronze,Scheduled,Daily (8:23 AM),0:23:39,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:43,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-daily,,,,,,Scheduled,Daily (9:00 AM),0:10:49,Success,DXC,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-ga-dtls-goal,,,,,,Scheduled,Daily (9:00 AM),0:11:07,Success,DXC,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-qualtrics-silver,,,,,,Scheduled,Daily (9:00 AM),0:09:23,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:07,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-daily-workflow-tillster,,Batch,Tillster,,Bronze,Scheduled,Daily (10:23 AM),0:13:36,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-grabfood-workflow,,,,,,Scheduled,Daily (10:30 AM),0:16:12,Success,TM,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-foodpanda,,,,,,Scheduled,Daily (10:30 AM),0:14:39,Success,TM,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:11:18,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,Daily Run - Freedompay,,,,,,,Daily (10:00 AM),0:12:13,Success,GDO,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-user-address-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:14:28,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-tender-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:12:21,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-items-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:15:45,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-order-staging-job,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:21:37,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-okya-jb-customer-workflow,,Batch,Okya,,Silver,Scheduled,Daily (11:30 AM),0:18:45,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-workflow-okya,,Streaming,Okya,,Bronze,Scheduled,Hourly,0:10:44,Success,Blazeclan,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-order-staging-job,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:38:30,Success,TA,,
3/6/2026,March,3,06,2026,Week 2,Databricks,prod-gdo-fdh-silver-tillster-jb-customer-workflow,,Batch,Tillster,,Silver,Scheduled,Daily (12:00 PM),0:13:33,Success,TA,,
